order_id,customer_name,sales,profit
CA-2015-142601,Deanra Eno,61.96,27.882
CA-2014-106229,Nick Radford,268.935,-209.7693
US-2017-135230,Christine Kargatis,7.58,2.9562
CA-2016-159653,Jeremy Farry,14.73,7.2177
CA-2016-131968,Laurel Beltran,9.888,-6.9216
CA-2016-131968,Laurel Beltran,671.544,50.3658
CA-2014-119151,Mike Pelletier,1117.92,55.896
CA-2014-119151,Mike Pelletier,275.952,-37.9434
CA-2014-123323,Lena Hernandez,123.144,46.179
CA-2016-124681,Susan Vittorini,15.576,3.3099
US-2015-103996,Richard Bierner,212.64,99.9408
US-2015-103996,Richard Bierner,9.87,4.5402
US-2015-103996,Richard Bierner,53.25,20.7675
US-2015-103996,Richard Bierner,19.92,9.5616
CA-2016-120530,Dorris liebe,658.746,146.388
CA-2015-155054,Penelope Sewall,8.26,3.8822
CA-2015-155054,Penelope Sewall,29.84,13.428
CA-2015-155054,Penelope Sewall,67.98,14.9556
CA-2015-105725,Guy Thornton,61.06,28.0876
CA-2015-105725,Guy Thornton,35.544,-0.8886
CA-2017-164364,Christine Sundaresam,9.96,4.5816
CA-2017-164364,Christine Sundaresam,9.21,2.3025
CA-2017-164364,Christine Sundaresam,27.93,8.0997
CA-2017-168123,Julia Dunbar,7.9,2.528
CA-2017-168123,Julia Dunbar,221.16,57.5016
CA-2017-168123,Julia Dunbar,127.96,62.7004
CA-2017-168123,Julia Dunbar,18.69,9.1581
CA-2016-120005,Theresa Swint,25.35,7.605
CA-2016-120005,Theresa Swint,35.28,11.9952
CA-2016-123526,Benjamin Venier,33.4,16.032
CA-2016-127649,Dionis Lloyd,837.6,62.82
CA-2016-159989,Emily Burns,40.68,-9.153
CA-2017-103499,Erica Smith,209.568,-23.5764
US-2015-167220,Joni Blumstein,22.368,6.4308
CA-2017-126354,Shahid Collister,3.882,-2.588
CA-2017-126354,Shahid Collister,115.296,40.3536
CA-2017-169817,Emily Burns,1.908,-1.5264
US-2017-144582,Tony Chapman,43.372,-69.3952
CA-2014-121573,Speros Goranitis,783.96,219.5088
CA-2014-121573,Speros Goranitis,48.896,18.336
CA-2014-121573,Speros Goranitis,7.856,2.8478
CA-2016-117660,Bryan Mills,5.904,1.9926
CA-2016-117660,Bryan Mills,13.712,1.0284
CA-2014-112851,Nick Radford,182.94,85.9818
CA-2017-123701,Patrick Gardner,27.76,9.9936
CA-2015-118227,Deborah Brumfield,25.99,7.5371
CA-2015-123155,Noel Staavos,113.52,29.799
CA-2015-123155,Noel Staavos,359.88,22.4925
CA-2017-158883,Cari Schnelling,25.344,9.1872
US-2016-114888,Chuck Clark,11.952,4.1832
US-2016-114888,Chuck Clark,6.24,1.872
US-2014-167262,Amy Cox,742.336,83.5128
CA-2017-119746,Christopher Martinez,6.464,-4.04
CA-2017-119746,Christopher Martinez,11.52,4.176
CA-2017-119746,Christopher Martinez,222.384,16.6788
CA-2017-108091,Eileen Kiefer,23.36,6.0736
CA-2016-101630,Cyma Kinney,8.67,4.0749
CA-2016-101630,Cyma Kinney,25.71,6.6846
CA-2017-132346,Pete Kriz,100.94,33.3102
CA-2014-150301,Michelle Huthwaite,63.882,10.647
CA-2014-159310,Steven Cartwright,683.144,0.0
CA-2014-159310,Steven Cartwright,1.476,-2.214
CA-2014-159310,Steven Cartwright,40.712,3.5623
US-2017-147984,Giulietta Baptist,279.9,137.151
CA-2015-104346,Irene Maddox,13.12,1.148
CA-2015-104346,Irene Maddox,69.576,-143.7904
CA-2015-104346,Irene Maddox,4.224,0.4752
CA-2015-104346,Irene Maddox,58.08,-6.534
CA-2015-104346,Irene Maddox,52.416,15.0696
CA-2015-104346,Irene Maddox,54.92,10.984
CA-2015-104346,Irene Maddox,364.95,-248.166
CA-2015-104346,Irene Maddox,85.056,28.7064
CA-2015-104346,Irene Maddox,27.696,9.6936
US-2015-141684,Michelle Moray,24.96,11.232
CA-2015-144722,Monica Federle,43.13,18.1146
CA-2015-120516,Clytie Kelty,5.64,2.7072
US-2016-148901,Michael Kennedy,57.582,-44.1462
US-2016-148901,Michael Kennedy,31.104,10.8864
US-2016-148901,Michael Kennedy,30.192,8.3028
US-2016-148901,Michael Kennedy,43.6,4.36
US-2016-148901,Michael Kennedy,4.768,0.4172
US-2016-148901,Michael Kennedy,10.38,-7.612
US-2016-148901,Michael Kennedy,13.392,-9.8208
CA-2017-136364,Mark Hamilton,39.594,-7.2589
CA-2017-136364,Mark Hamilton,91.008,19.3392
CA-2015-137708,Nathan Gelder,37.94,18.2112
CA-2015-137708,Nathan Gelder,42.8,19.26
CA-2015-137708,Nathan Gelder,33.63,10.089
CA-2014-149055,Phillip Breyer,62.808,21.1977
CA-2015-151589,Richard Eichhorn,195.64,91.9508
CA-2015-151589,Richard Eichhorn,239.9,71.97
CA-2016-121370,Eugene Barchas,380.058,-21.7176
CA-2016-121370,Eugene Barchas,1199.976,179.9964
CA-2016-121370,Eugene Barchas,48.576,9.7152
CA-2016-111696,Trudy Brown,17.94,8.073
CA-2014-139598,Maureen Gnade,18.264,6.1641
CA-2014-139598,Maureen Gnade,34.656,5.6316
CA-2014-139598,Maureen Gnade,81.552,8.1552
CA-2014-139598,Maureen Gnade,227.136,-42.588
CA-2017-117436,Liz Willingham,10.36,5.0764
CA-2015-140025,Peter Fuller,463.248,-1181.2824
CA-2015-140025,Peter Fuller,383.952,47.994
CA-2016-134222,Nick Zandusky,44.856,-35.8848
CA-2016-140018,Chloris Kastensmidt,30.345,-24.276
CA-2016-140018,Chloris Kastensmidt,127.554,-9.111
CA-2016-140018,Chloris Kastensmidt,77.952,15.5904
US-2017-136707,Jim Epp,14.016,4.9056
CA-2014-152562,Jack O'Briant,69.52,19.4656
CA-2014-152562,Jack O'Briant,5.64,1.6356
CA-2016-152408,Thomas Thornton,13.776,4.4772
CA-2014-120278,Maribeth Schnelling,245.88,68.8464
CA-2014-120278,Maribeth Schnelling,36.63,9.8901
CA-2014-120278,Maribeth Schnelling,22.58,5.8708
CA-2014-120278,Maribeth Schnelling,12.39,5.8233
CA-2017-167661,Mike Pelletier,39.92,13.473
CA-2017-167661,Mike Pelletier,61.96,27.882
CA-2017-167661,Mike Pelletier,19.936,7.2268
CA-2017-106831,Fred Harton,3.798,-2.6586
CA-2017-106831,Fred Harton,27.744,10.0572
CA-2017-106831,Fred Harton,158.376,-34.3148
CA-2017-154123,Sample Company A,27.58,11.5836
CA-2016-136049,Neoma Murray,5.553,-4.0722
CA-2017-118402,Jas O'Carroll,243.92,-54.882
US-2016-139388,Cindy Chapman,14.96,0.2992
US-2014-128685,Mary Zewe,7.184,2.245
CA-2015-124044,Melanie Seite,10.512,3.6792
CA-2014-164469,Grace Kelly,263.96,19.797
CA-2014-164469,Grace Kelly,71.632,17.908
CA-2014-164469,Grace Kelly,9.328,0.8162
CA-2014-107818,Marc Crier,5.88,2.646
CA-2014-107818,Marc Crier,975.92,121.99
CA-2014-107818,Marc Crier,303.84,91.152
CA-2014-107818,Marc Crier,485.88,19.4352
CA-2014-113320,Logan Haushalter,12.54,4.5144
CA-2014-113320,Logan Haushalter,8.94,0.6258
CA-2014-113320,Logan Haushalter,9.24,4.4352
CA-2015-137526,Philip Brown,70.008,24.5028
CA-2015-137526,Philip Brown,77.6,38.024
CA-2015-137526,Philip Brown,464.85,92.97
CA-2017-136063,Saphhira Shifley,10.192,1.0192
CA-2016-101546,Grace Kelly,1793.98,843.1706
CA-2014-138940,Gary Mitchum,758.352,265.4232
CA-2016-125164,Sally Hughsby,20.368,7.3834
CA-2016-125164,Sally Hughsby,49.848,16.8237
CA-2017-163531,Steven Cartwright,239.97,67.1916
CA-2017-122490,Ted Trevino,2404.704,150.294
CA-2017-122490,Ted Trevino,563.024,190.0206
CA-2017-122490,Ted Trevino,344.91,10.3473
CA-2017-122490,Ted Trevino,8.64,4.2336
CA-2017-131366,Shaun Chance,89.988,-14.998
CA-2017-131366,Shaun Chance,229.544,83.2097
CA-2017-164042,Ken Lonsdale,1.824,0.6156
CA-2017-164042,Ken Lonsdale,18.32,-46.716
CA-2017-164042,Ken Lonsdale,48.816,-11.5938
CA-2017-164042,Ken Lonsdale,1.188,-1.9602
CA-2014-132864,Katherine Nockton,119.8,29.95
US-2014-155817,Sara Luxemburg,61.568,4.6176
US-2014-155817,Sara Luxemburg,6.192,0.4644
US-2016-131891,Pierre Wener,2.214,-1.476
CA-2017-143567,Thomas Boland,5.32,2.6068
CA-2017-143567,Thomas Boland,975.92,292.776
CA-2017-143567,Thomas Boland,2249.91,517.4793
CA-2017-143567,Thomas Boland,59.92,16.7776
CA-2017-104080,Alan Hwang,171.2,64.2
CA-2017-104080,Alan Hwang,3.36,0.8736
CA-2014-151379,Steve Chapman,114.2,52.532
CA-2016-163167,Randy Ferguson,182.67,52.9743
CA-2016-163167,Randy Ferguson,101.7,6.102
CA-2016-163167,Randy Ferguson,1126.02,56.301
CA-2016-163167,Randy Ferguson,1263.3,315.825
CA-2016-135776,Edward Hooks,8.82,2.5578
CA-2016-135776,Edward Hooks,37.94,18.2112
CA-2016-135776,Edward Hooks,4.2,1.176
CA-2016-135776,Edward Hooks,227.28,2.2728
CA-2016-135776,Edward Hooks,47.9,22.992
CA-2016-135776,Edward Hooks,61.96,30.3604
CA-2016-135776,Edward Hooks,1117.92,55.896
US-2014-122021,Anna Chung,183.372,-7.8588
US-2014-122021,Anna Chung,7.968,2.8884
CA-2016-130484,Sheri Gordon,26.352,-18.4464
CA-2017-120936,Christine Abelman,481.32,125.1432
CA-2017-120936,Christine Abelman,13.98,3.6348
CA-2017-110884,Shahid Hopkins,25.92,9.072
CA-2017-110884,Shahid Hopkins,91.59,42.1314
US-2014-161613,Matt Connell,674.058,-19.2588
US-2014-146353,Jim Epp,22.92,11.0016
US-2014-146353,Jim Epp,269.9,16.194
CA-2014-133809,MaryBeth Skach,11.808,-8.6592
CA-2014-133809,MaryBeth Skach,9.588,-2.0774
CA-2017-127306,Brosina Hoffman,18.336,6.6468
CA-2017-127306,Brosina Hoffman,36.288,12.7008
CA-2017-127306,Brosina Hoffman,111.984,6.999
CA-2017-127306,Brosina Hoffman,5.97,-4.577
CA-2017-127306,Brosina Hoffman,2.508,-1.8392
CA-2015-161830,Max Engle,35.96,10.4284
CA-2015-161830,Max Engle,14.952,5.4201
CA-2017-163125,Maria Bertelson,67.144,5.8751
CA-2017-163125,Maria Bertelson,254.058,-32.6646
CA-2016-160304,Brendan Murry,173.94,38.2668
CA-2016-160304,Brendan Murry,231.98,67.2742
CA-2017-101728,Sonia Cooley,2.296,-3.9032
CA-2017-114055,Mick Hernandez,96.08,46.1184
CA-2017-114055,Mick Hernandez,3.62,1.1946
CA-2017-114055,Mick Hernandez,629.1,301.968
CA-2017-114055,Mick Hernandez,90.48,23.5248
CA-2017-126438,Alex Russell,14.88,3.72
CA-2017-117653,Mary O'Rourke,91.275,-67.5435
CA-2017-143245,Alan Dominguez,19.44,9.3312
CA-2017-143245,Alan Dominguez,897.15,251.202
US-2014-138828,Katherine Ducich,57.75,16.17
US-2014-138828,Katherine Ducich,14.94,7.0218
CA-2017-143651,Filia McAdams,23.1,6.93
CA-2015-106978,Zuschuss Carroll,12.536,4.2309
CA-2015-106978,Zuschuss Carroll,1.08,-0.792
CA-2015-106978,Zuschuss Carroll,4.512,0.846
CA-2015-155124,Karen Seio,16.776,1.6776
CA-2017-150931,Dennis Pardue,33.74,15.5204
CA-2014-157147,Brian Dahlen,1325.85,238.653
CA-2014-157147,Brian Dahlen,333.999,3.9294
CA-2014-157147,Brian Dahlen,19.9,6.567
CA-2015-156482,Ivan Liston,1268.82,266.4522
CA-2015-156482,Ivan Liston,283.92,82.3368
CA-2015-156482,Ivan Liston,5.68,1.7608
CA-2017-106782,Liz Preis,375.34,18.767
CA-2016-151372,Joseph Holt,96.08,46.1184
CA-2016-151372,Joseph Holt,11.68,3.942
CA-2016-151372,Joseph Holt,4.36,1.7876
CA-2014-102085,Joy Daniels,29.24,13.7428
CA-2017-107125,Bill Donatelli,117.488,41.1208
CA-2017-107125,Bill Donatelli,18.84,6.0288
CA-2016-125815,Denise Leinenbach,12.42,5.2164
CA-2015-144190,Nathan Cano,12.96,6.2208
CA-2017-117926,Alan Schoenberger,69.48,20.844
CA-2015-153906,Michael Stewart,85.9,2.577
CA-2014-160262,Thomas Seio,18.06,4.6956
CA-2014-160262,Thomas Seio,79.14,36.4044
CA-2014-160262,Thomas Seio,37.4,14.212
CA-2015-127607,Joe Kamberova,2.512,-4.396
CA-2015-127607,Joe Kamberova,18.864,6.1308
CA-2016-166226,Tracy Collins,61.192,6.1192
CA-2016-166226,Tracy Collins,67.84,18.3168
CA-2014-156587,Aaron Bergman,48.712,5.4801
CA-2014-156587,Aaron Bergman,17.94,4.6644
CA-2014-156587,Aaron Bergman,242.94,4.8588
CA-2016-141180,Darren Powers,7.764,-5.176
CA-2015-109708,Craig Yedwab,467.04,58.38
CA-2015-122406,Brad Eason,128.85,3.8655
CA-2015-122406,Brad Eason,8.4,4.116
CA-2015-122406,Brad Eason,199.98,83.9916
CA-2015-122406,Brad Eason,110.98,15.5372
US-2016-153815,Kelly Lampkin,207.984,-28.5978
US-2016-153815,Kelly Lampkin,36.112,12.6392
US-2016-153815,Kelly Lampkin,35.568,5.7798
US-2016-153815,Kelly Lampkin,88.768,31.0688
CA-2016-164896,Penelope Sewall,12.9,6.321
CA-2015-142202,Justin Ritter,717.12,152.388
CA-2015-165050,Alan Hwang,21.36,7.209
CA-2015-165050,Alan Hwang,6.688,2.3408
CA-2015-165050,Alan Hwang,773.94,224.4426
US-2016-131114,Rob Williams,20.568,1.5426
US-2016-131114,Rob Williams,4.356,-11.7612
US-2016-131114,Rob Williams,19.04,-1.428
CA-2014-160066,Adam Hart,5.22,2.4012
CA-2016-109925,Irene Maddox,84.84,22.9068
CA-2015-160696,Cyma Kinney,7.24,1.1765
CA-2014-125171,Allen Goldenen,14.4,7.056
CA-2016-149279,Craig Leslie,15.552,5.4432
CA-2016-149279,Craig Leslie,1325.76,149.148
CA-2016-149279,Craig Leslie,3.108,-2.1756
CA-2017-107321,Arthur Wiediger,6.672,2.1684
CA-2017-107321,Arthur Wiediger,689.408,77.5584
US-2017-122714,Henry Goldwyn,1889.99,-2929.4845
CA-2015-153038,Robert Barroso,55.936,18.8784
CA-2015-153038,Robert Barroso,18.432,5.9904
CA-2015-153038,Robert Barroso,20.32,3.556
CA-2014-132227,Sam Zeldin,52.064,18.8732
CA-2017-155824,Karen Seio,48.784,3.6588
CA-2017-155824,Karen Seio,13.092,-10.0372
CA-2016-129238,Sample Company A,109.592,8.2194
CA-2016-129238,Sample Company A,56.7,27.783
CA-2017-159688,Adam Bellavance,79.99,28.7964
CA-2016-136126,Eugene Hildebrand,69.5,20.155
CA-2016-136126,Eugene Hildebrand,191.6,91.968
CA-2016-155033,Cindy Chapman,10.56,5.0688
CA-2014-156006,Tamara Manning,47.79,16.2486
CA-2015-158659,Steve Chapman,714.3,207.147
CA-2015-169796,Dean percer,2321.9,1114.512
CA-2015-169796,Dean percer,17.94,3.0498
CA-2015-102876,Lisa Ryan,9.522,-6.9828
CA-2015-102876,Lisa Ryan,791.964,-131.994
CA-2015-102876,Lisa Ryan,4.923,-3.9384
US-2017-139647,Todd Sumrall,209.979,-356.9643
US-2017-160465,Sean Wendt,33.93,-22.62
US-2017-160465,Sean Wendt,222.32,25.011
US-2017-160465,Sean Wendt,210.564,-52.641
CA-2014-153850,Thea Hendricks,35.168,9.6712
CA-2014-153850,Thea Hendricks,1502.376,-250.396
CA-2014-127558,Shahid Shariari,10.11,3.2352
CA-2014-127558,Shahid Shariari,772.47,146.7693
CA-2014-127558,Shahid Shariari,20.46,5.3196
CA-2017-136511,Mary Zewe,347.58,17.379
CA-2016-133795,Jeremy Ellison,72.64,21.792
CA-2016-133795,Jeremy Ellison,772.47,146.7693
CA-2016-133795,Jeremy Ellison,39.92,11.1776
US-2017-130953,Roland Fjeld,33.48,16.4052
US-2017-130953,Roland Fjeld,461.97,133.9713
US-2017-130953,Roland Fjeld,137.62,60.5528
US-2017-130953,Roland Fjeld,302.67,72.6408
CA-2014-151792,Christina VanderZanden,239.976,53.9946
CA-2017-139304,Vivek Gonzalez,8.34,2.1684
CA-2017-139304,Vivek Gonzalez,8.57,2.2282
CA-2017-139304,Vivek Gonzalez,119.616,40.3704
CA-2016-155166,Brenda Bowman,212.94,25.5528
CA-2016-155166,Brenda Bowman,26.49,7.4172
CA-2015-103954,Hallie Redmond,687.4,48.118
CA-2014-169803,Scott Cohen,653.55,111.1035
CA-2014-169803,Scott Cohen,33.9,2.034
CA-2017-141719,Emily Grady,239.96,83.986
CA-2015-136469,Todd Sumrall,199.836,-37.1124
CA-2015-136469,Todd Sumrall,716.0,193.32
CA-2015-136469,Todd Sumrall,221.06,103.8982
CA-2016-158694,Arianne Irving,67.71,32.5008
CA-2016-158694,Arianne Irving,129.92,38.976
CA-2016-158694,Arianne Irving,467.46,191.6586
CA-2016-158694,Arianne Irving,61.4,28.858
CA-2016-158694,Arianne Irving,720.76,187.3976
CA-2016-158694,Arianne Irving,5.184,1.8144
CA-2016-158694,Arianne Irving,14.7,3.969
US-2014-104759,Dorothy Dickinson,8.134,-13.8278
US-2014-104759,Dorothy Dickinson,79.984,13.9972
CA-2015-150511,Adam Bellavance,18.54,8.7138
CA-2015-134922,Karen Bern,24.4,7.93
US-2017-120607,John Castell,195.64,91.9508
CA-2015-141243,Amy Hunt,398.4,84.66
CA-2015-141243,Amy Hunt,7.056,0.7938
CA-2015-141243,Amy Hunt,1352.3976,-437.5404
CA-2015-162166,Neoma Murray,26.4,11.88
CA-2015-162166,Neoma Murray,41.88,0.8376
CA-2016-120796,Carlos Soltero,99.846,-83.205
CA-2016-109722,Theone Pippenger,699.98,195.9944
CA-2016-109722,Theone Pippenger,584.82,70.1784
CA-2015-136798,Daniel Lacy,43.98,21.99
CA-2015-136798,Daniel Lacy,377.97,105.8316
CA-2015-136798,Daniel Lacy,123.96,11.1564
CA-2017-122196,Christina Anderson,391.98,113.6742
CA-2017-142090,Shahid Collister,383.976,81.5949
CA-2017-142090,Shahid Collister,1781.682,-653.2834
CA-2017-160934,Tonja Turnell,21.4,6.206
CA-2014-124478,Matt Abelman,549.99,274.995
CA-2014-124478,Matt Abelman,167.535,37.23
CA-2014-124478,Matt Abelman,38.34,17.253
CA-2014-124478,Matt Abelman,53.88,22.6296
CA-2014-124478,Matt Abelman,299.98,83.9944
CA-2015-145485,Justin MacKendrick,62.8,15.7
CA-2017-151071,Mick Brown,13.904,4.5188
CA-2014-134572,Seth Vernon,744.1,-95.67
CA-2014-134572,Seth Vernon,44.84,5.605
CA-2014-134572,Seth Vernon,401.59,-131.951
CA-2017-143217,Catherine Glotzbach,18.24,8.5728
US-2017-133312,Bradley Drucker,359.499,-29.6058
US-2017-133312,Bradley Drucker,10.48,2.8296
US-2015-137533,Jim Kriz,20.736,7.2576
CA-2016-155138,Jill Matthias,35.168,8.3524
CA-2016-155138,Jill Matthias,64.704,23.4552
CA-2016-108350,Scot Coram,105.52,48.5392
CA-2015-144302,Maria Etezadi,5.792,-9.5568
CA-2015-109001,Katherine Nockton,466.158,-93.2316
CA-2015-109001,Katherine Nockton,10.312,-1.289
CA-2015-109001,Katherine Nockton,2.556,-1.7892
CA-2017-132738,Harry Marie,7.968,2.8884
CA-2017-132738,Harry Marie,8.784,3.1842
CA-2017-156720,Jill Matthias,3.024,-0.6048
CA-2015-119102,Kristen Hastings,51.45,13.8915
US-2014-140452,Berenike Kampe,14.016,-31.536
US-2014-140452,Berenike Kampe,214.95,-120.372
US-2014-140452,Berenike Kampe,35.04,-7.008
US-2014-140452,Berenike Kampe,10.776,-4.8492
US-2014-140452,Berenike Kampe,4.6,-8.05
US-2014-140452,Berenike Kampe,35.168,-8.3524
CA-2015-141936,Parhena Norris,19.152,6.4638
CA-2014-158442,Annie Zypern,4.448,0.3336
CA-2014-158442,Annie Zypern,5.184,1.8792
CA-2014-158442,Annie Zypern,15.552,5.4432
CA-2015-167374,Gene McClure,40.032,12.51
CA-2015-167374,Gene McClure,16.776,5.0328
CA-2014-116568,Bryan Mills,186.304,13.9728
CA-2015-147102,Nicole Hansen,66.36,23.226
CA-2017-132213,Parhena Norris,42.048,5.256
CA-2017-132213,Parhena Norris,67.92,6.792
CA-2014-138450,Edward Hooks,52.512,19.692
CA-2014-138450,Edward Hooks,186.912,-35.046
CA-2014-138450,Edward Hooks,10.048,3.14
CA-2015-153073,Helen Abelman,17.496,-7.4358
CA-2016-147970,Aimee Bixby,15.552,5.4432
CA-2016-150658,Maribeth Schnelling,10.776,3.3675
CA-2017-125640,Dorothy Dickinson,3.304,1.0738
CA-2017-154137,Meg Tillman,35.48,0.0
CA-2015-127173,Gene McClure,34.44,16.1868
CA-2015-127173,Gene McClure,629.93,296.0671
CA-2015-127173,Gene McClure,79.056,28.6578
CA-2014-149538,Ken Black,232.55,9.302
CA-2014-149538,Ken Black,99.98,42.9914
CA-2014-149538,Ken Black,19.44,9.3312
CA-2014-149538,Ken Black,12.96,6.3504
CA-2014-160766,Darrin Martin,464.292,-108.3348
CA-2014-160766,Darrin Martin,68.46,31.4916
CA-2014-160766,Darrin Martin,2799.96,1371.9804
CA-2014-160766,Darrin Martin,601.3,198.429
CA-2014-160766,Darrin Martin,16.99,4.4174
CA-2014-160766,Darrin Martin,287.97,80.6316
CA-2014-160766,Darrin Martin,44.82,21.0654
CA-2017-146626,Ben Peterman,101.12,37.4144
CA-2015-123330,Emily Phan,107.976,37.7916
CA-2017-155607,Frank Gastineau,58.73,14.6825
CA-2017-155607,Frank Gastineau,93.344,32.6704
CA-2016-151323,Alejandro Ballentine,17.05,8.184
CA-2015-146696,Rick Duston,8.096,2.7324
CA-2016-128972,Tom Stivers,30.36,13.0548
CA-2017-128335,Joseph Airdo,23.34,10.9698
CA-2017-128335,Joseph Airdo,51.55,24.2285
CA-2015-154886,Shaun Weien,119.9,43.164
CA-2016-111213,Frank Preis,1317.492,292.776
CA-2016-111213,Frank Preis,63.84,18.5136
CA-2016-111213,Frank Preis,3.592,1.1225
CA-2017-161333,John Lee,86.26,29.3284
CA-2017-161333,John Lee,139.04,38.9312
CA-2017-161333,John Lee,46.8,16.38
CA-2017-128734,James Lanier,8.544,1.9224
CA-2017-128734,James Lanier,842.376,105.297
CA-2014-141796,James Galang,1214.85,352.3065
CA-2017-125101,Sally Hughsby,67.78,16.945
CA-2017-169929,Luke Schmidt,39.9,10.374
US-2014-121566,Cari Schnelling,2.688,0.84
US-2014-121566,Cari Schnelling,6.6,2.904
US-2015-124219,Kelly Williams,28.4,13.064
US-2015-124219,Kelly Williams,212.94,34.0704
CA-2017-163006,Gary Hansen,1001.584,125.198
CA-2017-163006,Gary Hansen,569.058,-178.8468
CA-2017-163006,Gary Hansen,14.224,-10.3124
CA-2015-156146,Andrew Gjertsen,105.584,9.2386
CA-2015-156146,Andrew Gjertsen,68.72,-14.603
CA-2014-111192,Tom Stivers,1367.84,259.8896
CA-2016-115378,Ashley Jarboe,301.96,33.2156
CA-2015-161627,Sarah Jordon,170.352,-17.0352
CA-2014-121006,Sam Craven,3.9,1.521
CA-2014-121006,Sam Craven,12.84,5.778
CA-2014-121006,Sam Craven,15.84,7.128
CA-2014-121006,Sam Craven,563.94,112.788
CA-2014-121006,Sam Craven,62.94,11.9586
CA-2014-121006,Sam Craven,535.41,160.623
CA-2016-122903,Laura Armstrong,3504.9,700.98
CA-2016-122903,Laura Armstrong,144.12,69.1776
CA-2016-122903,Laura Armstrong,314.55,150.984
CA-2015-107741,Fred Chung,3.408,0.8946
CA-2017-106432,Christina Anderson,2.072,-3.5224
CA-2017-106432,Christina Anderson,328.3992,-91.7586
CA-2016-148908,Joseph Holt,53.248,19.968
CA-2016-123015,Anthony Johnson,4.992,1.6848
US-2015-120502,Bill Tyler,37.68,15.8256
US-2015-120502,Bill Tyler,258.576,19.3932
US-2015-120502,Bill Tyler,75.84,29.5776
CA-2017-108749,Don Jones,45.36,21.7728
CA-2017-108749,Don Jones,45.78,22.89
CA-2017-163335,Anna Gayman,40.29,10.0725
CA-2017-163335,Anna Gayman,38.71,17.8066
CA-2015-134719,John Dryer,1801.632,-337.806
US-2015-154389,Eugene Hildebrand,748.752,-162.2296
CA-2015-115567,Zuschuss Carroll,199.96,15.9968
CA-2015-115567,Zuschuss Carroll,1516.2,394.212
US-2017-136679,Xylona Preis,167.952,-27.2922
US-2017-136679,Xylona Preis,45.04,4.504
US-2017-141943,Darren Koutras,23.16,11.58
CA-2014-101560,Chris Selesnick,397.6,43.736
CA-2014-101560,Chris Selesnick,85.96,40.4012
CA-2014-101560,Chris Selesnick,13.12,4.3296
CA-2014-101560,Chris Selesnick,45.66,22.3734
CA-2014-159709,Arianne Irving,158.13,77.4837
CA-2014-159709,Arianne Irving,43.6,4.36
CA-2016-103982,Alex Avila,3930.072,-786.0144
CA-2016-103982,Alex Avila,2.304,0.7776
CA-2016-103982,Alex Avila,431.976,32.3982
CA-2016-103982,Alex Avila,41.72,5.7365
CA-2015-142454,Richard Eichhorn,104.23,28.1421
CA-2015-142454,Richard Eichhorn,70.26,18.9702
CA-2015-102015,Tamara Manning,9.26,3.0558
CA-2015-102015,Tamara Manning,105.98,4.2392
CA-2015-102015,Tamara Manning,1.24,0.5828
CA-2015-102015,Tamara Manning,20.7,9.936
CA-2015-102015,Tamara Manning,28.9,14.161
CA-2015-102015,Tamara Manning,27.18,12.7746
CA-2015-156755,Yana Sorensen,465.18,120.9468
CA-2015-130876,Annie Zypern,36.63,9.8901
CA-2016-145898,Chuck Magee,51.45,13.8915
CA-2016-145898,Chuck Magee,7.83,3.6018
CA-2016-145898,Chuck Magee,35.4,13.452
CA-2016-145898,Chuck Magee,29.9,13.455
US-2017-159562,Joy Bell-,17.48,8.2156
CA-2017-134635,Noel Staavos,79.14,36.4044
CA-2017-167080,Linda Cazamias,8.4,4.2
CA-2017-145653,Cynthia Arntzen,498.26,134.5302
CA-2014-140487,Sharelle Roach,212.94,57.4938
CA-2017-117401,Paul Prost,706.86,197.9208
CA-2017-117401,Paul Prost,114.95,2.299
CA-2017-117401,Paul Prost,43.19,20.7312
US-2017-109582,John Murray,166.44,79.8912
CA-2016-119865,Adam Shillingsburg,36.56,12.796
CA-2016-119865,Adam Shillingsburg,186.144,60.4968
CA-2016-119865,Adam Shillingsburg,353.568,-44.196
US-2014-147648,Lindsay Shagiari,81.98,40.1702
CA-2017-124436,Sue Ann Reed,14.624,5.1184
CA-2017-124436,Sue Ann Reed,697.16,8.7145
CA-2017-124436,Sue Ann Reed,30.93,12.6813
CA-2017-124436,Sue Ann Reed,27.496,9.2799
CA-2014-115084,Luke Schmidt,605.34,145.2816
CA-2017-131037,Tony Molinari,210.008,2.6251
CA-2016-111143,Tim Taslimi,54.96,15.9384
CA-2014-166744,Duane Noonan,164.22,50.9082
CA-2014-166744,Duane Noonan,362.94,36.294
CA-2014-166744,Duane Noonan,59.98,26.3912
CA-2016-116561,Eugene Barchas,332.94,6.6588
CA-2016-116561,Eugene Barchas,39.872,12.9584
CA-2016-110730,Candace McMahon,13.68,3.6936
CA-2017-146367,Harry Marie,3.318,-5.6406
CA-2016-149454,Katherine Murray,10.44,4.8024
CA-2016-156265,Barry Französisch,136.464,15.3522
CA-2016-156265,Barry Französisch,333.576,33.3576
CA-2016-156265,Barry Französisch,12.544,4.704
US-2015-168914,Joel Eaton,20.768,-52.9584
US-2017-110989,Eva Jacobs,43.5,10.875
CA-2015-106215,Brad Norvell,12.576,4.0872
US-2016-169369,Erin Creighton,249.95,19.996
US-2016-169369,Erin Creighton,49.12,23.0864
CA-2015-132318,Thomas Thornton,182.91,53.0439
